fxx,cloud_top_hrrr,boundary_layer_cloud_layer,low_cloud_layer_percent_hrrr,middle_cloud_layer_percent_hrrr,high_cloud_layer_percent_hrrr,cloud_ceiling_m_hrrr,cloud_base_m_hrrr,cloud_top_pres_hrrr,cloud_base_pres_hrrr,cloud_top_hgt_hrrr,wind_10m_day_max_hrrr,tmp_500mb_hrrr,tmp_700mb_hrrr,tmp_850mb_hrrr,tmp_925mb_hrrr,tmp_1000mb_hrrr,hgt_500mb_hrrr,hgt_700mb_hrrr,hgt_850mb_hrrr,hgt_925mb_hrrr,hgt_1000mb_hrrr,tmp_2m_hrrr,rh_2m_hrrr,hpbl_surface_hrrr,hgt_0C_iso_hrrr,vis_surface_hrrr,prate_surface_hrrr,apcp_surface_hrrr,cloud_ceiling_gfs,low_cloud_layer_percent_gfs,middle_cloud_layer_percent_gfs,high_cloud_layer_percent_gfs,boundary_layer_cloud_layer_gfs,vis_surface_gfs,prate_surface_gfs,apcp_surface_gfs,tmp_500mb_gfs,tmp_700mb_gfs,tmp_850mb_gfs,tmp_925mb_gfs,tmp_1000mb_gfs,hgt_500mb_gfs,hgt_700mb_gfs,hgt_850mb_gfs,hgt_925mb_gfs,hgt_1000mb_gfs,tmp_2m_gfs,rh_2m_gfs,rh_925mb_gfs,hpbl_surface_gfs,hgt_0C_iso_gfs,cloud_ceiling_nam,low_cloud_layer_percent_nam,middle_cloud_layer_percent_nam,high_cloud_layer_percent_nam,boundary_layer_cloud_layer_nam,vis_surface_nam,tmp_500mb_nam,tmp_700mb_nam,tmp_850mb_nam,tmp_925mb_nam,tmp_1000mb_nam,hgt_500mb_nam,hgt_700mb_nam,hgt_850mb_nam,hgt_925mb_nam,hgt_1000mb_nam,tmp_2m_nam,rh_2m_nam,rh_925mb_nam,hpbl_surface_nam,hgt_0C_iso_nam,prate_surface_nam,apcp_surface_nam,cloud_ceiling_m_rap,low_cloud_layer_percent_rap,middle_cloud_layer_percent_rap,high_cloud_layer_percent_rap,boundary_layer_cloud_layer_rap,vis_surface_rap,tmp_500mb_rap,tmp_700mb_rap,tmp_850mb_rap,tmp_925mb_rap,tmp_1000mb_rap,hgt_500mb_rap,hgt_700mb_rap,hgt_850mb_rap,hgt_925mb_rap,hgt_1000mb_rap,tmp_2m_rap,rh_2m_rap,rh_925mb_rap,hpbl_surface_rap,hgt_0C_iso_rap,prate_surface_rap,apcp_surface_rap,hgt_500mb_ecmwf,hgt_700mb_ecmwf,hgt_850mb_ecmwf,hgt_925mb_ecmwf,hgt_1000mb_ecmwf,tmp_500mb_ecmwf,tmp_700mb_ecmwf,tmp_850mb_ecmwf,tmp_925mb_ecmwf,tmp_1000mb_ecmwf,rh_700mb_ecmwf,rh_850mb_ecmwf,rh_925mb_ecmwf,rh_1000mb_ecmwf,vvel_700mb_ecmwf,vvel_850mb_ecmwf,vvel_925mb_ecmwf,tmp_2m_ecmwf,dpt_2m_ecmwf,mslp_ecmwf,sp_surface_ecmwf,cape_ecmwf,tcwv_ecmwf,tcdc_surface_nbm,tcdc_high_cloud_nbm,cdcb_high_cloud_nbm,cloud_ceiling_m_nbm,cloud_base_m_nbm,vis_surface_nbm,ceil_prob_below_152m_nbm,ceil_prob_below_305m_nbm,ceil_prob_below_610m_nbm,ceil_prob_below_914m_nbm,ceil_prob_below_2012m_nbm,vis_prob_below_1609m_nbm,vis_prob_below_3219m_nbm,vis_prob_below_4828m_nbm,vis_prob_below_8047m_nbm,cape_surface_nbm,mixing_height_nbm,tmp_2m_nbm,dpt_2m_nbm,rh_2m_nbm,apcp_surface_nbm,wind_10m_nbm,gust_surface_nbm,is_undercast
1,-999.0,0.0,100.0,100.0,83.0,7112.248046875,2570.401123046875,nan,73000.0,7779.279296875,3.872692823410034,246.85183715820312,255.37013244628906,263.5010070800781,265.6214599609375,269.3781433105469,5362.87548828125,2880.22509765625,1405.7359619140625,,135.1422576904297,262.2298583984375,72.5999984741211,115.90948486328125,0.0,21400.0,0.0,0.0,19999.8828125,10.899999618530273,0.0,0.0,,24135.15234375,0.0,0.0,247.34005737304688,264.9814758300781,273.0844421386719,277.3050231933594,279.92694091796875,5611.73388671875,3087.802978515625,1558.7628173828125,876.4891357421875,236.1893768310547,279.4593200683594,91.9000015258789,94.5999984741211,255.42662048339844,1548.1600341796875,6969.62890625,12.0,99.0,2.0,,24100.0,246.8000030517578,256.0,263.5,267.5,271.5,5380.43994140625,2890.37060546875,1414.443359375,757.449951171875,151.9995574951172,263.7799987792969,89.30000305175781,82.0,66.23999786376953,0.0,0.0,0.0,nan,65.0,100.0,60.0,3.0,15600.0,247.49110412597656,256.0281677246094,263.2720642089844,265.0823669433594,268.2217102050781,5371.685546875,2882.7138671875,1408.0377197265625,752.5765380859375,137.41119384765625,263.19549560546875,80.4629135131836,83.15777587890625,76.98690032958984,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,91.0,0.0,7620.0,0.0,0.0,209.0,49.0,65.0,74.0,74.0,80.0,77.0,77.0,77.0,77.0,0.0,0.0,259.6300048828125,257.53997802734375,85.0,0.0,11.600000381469727,11.699999809265137,0
2,-999.0,0.0,91.0,89.0,0.0,nan,2525.563720703125,nan,73500.0,nan,3.9076688289642334,246.04983520507812,255.34031677246094,263.2801513671875,265.11102294921875,268.91650390625,5358.892578125,2879.42919921875,1405.249755859375,,134.62460327148438,261.84716796875,73.5999984741211,96.69758605957031,0.0,20200.0,0.0,0.0,16549.5703125,20.899999618530273,19.799999237060547,0.0,,24134.7265625,8.000000093488779e-07,0.0,246.62242126464844,264.444580078125,272.62530517578125,277.4670715332031,280.2037658691406,5613.126953125,3089.9033203125,1561.834228515625,879.3116455078125,238.47874450683594,279.3100891113281,93.9000015258789,93.5,224.68955993652344,1473.760009765625,7443.115234375,14.0,53.0,17.0,,24100.0,246.1999969482422,256.0,265.0,267.70001220703125,271.70001220703125,5372.18603515625,2886.528076171875,1409.482177734375,751.6370849609375,146.3743133544922,263.67999267578125,91.19999694824219,82.0,66.23999786376953,0.0,0.0,0.0,6108.9990234375,19.0,100.0,0.0,4.0,15100.0,246.77682495117188,256.76513671875,263.6703186035156,265.09698486328125,268.11199951171875,5367.6484375,2878.7451171875,1401.3192138671875,745.6287231445312,131.223388671875,262.1112976074219,76.23165130615234,83.35872650146484,73.19965362548828,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,86.0,0.0,7620.0,0.0,0.0,256.0,64.0,73.0,74.0,74.0,79.0,74.0,74.0,74.0,74.0,0.0,0.0,259.30999755859375,257.58001708984375,86.0,1.0,11.199999809265137,11.300000190734863,0
3,-999.0,0.0,35.0,100.0,10.0,nan,3812.78759765625,nan,61800.0,nan,4.531938552856445,245.70504760742188,256.6354064941406,263.3855285644531,265.3258972167969,269.076171875,5352.248046875,2871.45458984375,1394.436767578125,,121.75926208496094,262.2998962402344,71.9000015258789,160.51882934570312,0.0,21700.0,0.0,0.0,925.1702880859375,99.9000015258789,99.80000305175781,3.299999952316284,,24134.8203125,1.6000000186977559e-06,0.0625,247.36000061035156,264.27301025390625,273.38818359375,277.675537109375,280.4267272949219,5611.8486328125,3091.1650390625,1558.8797607421875,875.321533203125,234.40684509277344,279.8360290527344,92.5999984741211,89.69999694824219,318.25799560546875,1602.4000244140625,19999.873046875,21.0,37.0,22.0,,24100.0,245.89999389648438,256.3999938964844,264.0,267.3999938964844,271.3999938964844,5353.3505859375,2870.970458984375,1394.96337890625,737.5739135742188,133.14993286132812,263.0400085449219,94.4000015258789,84.0,66.08000183105469,0.0,0.0,0.0,nan,33.0,49.0,57.0,32.0,14300.0,246.1416015625,256.1986083984375,263.146728515625,264.2442932128906,267.44384765625,5356.44775390625,2872.970947265625,1397.7181396484375,743.8759765625,129.72027587890625,261.23724365234375,74.63423919677734,86.57102966308594,76.72203063964844,0.0,0.0,0.0,5350.0859375,2862.134521484375,1387.7119140625,736.6170654296875,131.15380859375,246.97125244140625,256.45184326171875,262.4768371582031,263.287109375,267.23345947265625,95.68840789794922,97.82390594482422,94.93863677978516,97.43946838378906,0.6864690780639648,0.43847084045410156,0.17185688018798828,261.380615234375,260.15216064453125,101691.4375,91272.78125,,5.362284183502197,79.0,0.0,7620.0,0.0,0.0,256.0,60.0,67.0,69.0,70.0,74.0,71.0,71.0,71.0,71.0,0.0,0.0,259.1399841308594,257.2599792480469,85.0,2.0,11.199999809265137,11.300000190734863,0
4,-999.0,0.0,0.0,100.0,0.0,nan,3801.376220703125,nan,61800.0,nan,5.862466812133789,245.19757080078125,257.44769287109375,263.0973815917969,265.4303894042969,269.14495849609375,5337.24462890625,2856.00830078125,1377.3416748046875,,104.5281982421875,262.2502746582031,76.4000015258789,197.80467224121094,0.0,19400.0,0.0,0.0,1899.572021484375,68.4000015258789,0.0,5.0,,24135.130859375,0.0,0.0625,249.77764892578125,264.1983337402344,273.51318359375,277.7845764160156,280.5903015136719,5619.64306640625,3090.466064453125,1558.31982421875,874.4013671875,233.5308074951172,280.61834716796875,92.30000305175781,88.5999984741211,399.88592529296875,1604.6400146484375,19999.91796875,37.0,17.0,0.0,,24100.0,245.3000030517578,256.6000061035156,263.6000061035156,267.29998779296875,271.29998779296875,5336.9423828125,2856.044677734375,1381.9722900390625,724.8792724609375,121.44493865966797,262.9200134277344,94.0,83.0,65.91999816894531,0.0,0.0,0.0,nan,62.0,5.0,54.0,54.0,13900.0,245.66368103027344,255.61546325683594,262.40423583984375,263.5579528808594,266.79736328125,5341.5517578125,2861.670166015625,1389.569580078125,737.3880615234375,124.00868225097656,260.1667785644531,73.12137603759766,88.1603775024414,78.5723876953125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,77.0,0.0,7620.0,0.0,0.0,256.0,62.0,65.0,66.0,72.0,77.0,72.0,72.0,72.0,74.0,0.0,0.0,259.07000732421875,256.7799987792969,85.0,6.0,11.600000381469727,11.699999809265137,0
5,-999.0,0.0,2.0,100.0,0.0,nan,3396.106689453125,nan,65200.0,nan,5.8853983879089355,244.25119018554688,256.93841552734375,262.2891845703125,264.7991943359375,268.59814453125,5328.5908203125,2851.312744140625,1375.21044921875,,104.49647521972656,261.59454345703125,80.19999694824219,204.74786376953125,0.0,17200.0,0.0,0.0,1025.561767578125,100.0,92.5999984741211,4.900000095367432,,15612.927734375,0.00015279999934136868,0.1875,249.9053192138672,264.7539367675781,273.52313232421875,277.8837585449219,280.5030212402344,5627.5908203125,3092.120849609375,1556.0389404296875,872.1513671875,231.3543701171875,280.4418029785156,94.4000015258789,91.9000015258789,468.7355041503906,1621.1199951171875,19999.953125,28.0,5.0,0.0,,24100.0,244.60000610351562,257.79998779296875,262.8999938964844,267.20001220703125,271.20001220703125,5326.19091796875,2843.919921875,1367.423828125,710.8162231445312,107.17906188964844,263.3800048828125,87.4000015258789,81.0,318.3999938964844,0.0,0.0,0.0625,nan,70.0,58.0,1.0,56.0,10800.0,244.77667236328125,255.62159729003906,262.171630859375,263.33099365234375,266.5570983886719,5328.09375,2852.167724609375,1380.5538330078125,728.9544677734375,115.74406433105469,259.4200134277344,71.12622833251953,87.16548919677734,68.81031036376953,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,7620.0,0.0,0.0,256.0,63.0,76.0,84.0,88.0,88.0,72.0,72.0,72.0,72.0,0.0,0.0,258.97998046875,256.8800048828125,83.0,5.0,12.399999618530273,12.100000381469727,0
6,-999.0,0.0,5.0,100.0,0.0,nan,3728.46533203125,52300.0,62200.0,nan,4.827669620513916,244.03640747070312,256.3024597167969,261.558349609375,264.2882385253906,268.19561767578125,5312.041015625,2838.111083984375,1365.76611328125,,97.28973388671875,260.4197692871094,77.5,172.2145538330078,0.0,16800.0,0.0,0.0,709.9653930664062,100.0,4.599999904632568,5.0,,24135.126953125,9.60000033956021e-06,0.6875,250.71121215820312,264.4488525390625,274.54144287109375,278.42303466796875,280.6177673339844,5635.30126953125,3093.436279296875,1557.7821044921875,871.3491821289062,230.10609436035156,281.0115966796875,94.5,98.69999694824219,563.2626953125,1733.5999755859375,19999.94140625,25.0,16.0,0.0,,24100.0,244.39999389648438,258.20001220703125,262.29998779296875,265.3999938964844,269.3999938964844,5319.03515625,2839.479736328125,1360.6339111328125,708.0366821289062,102.57806396484375,262.4700012207031,85.5,88.0,277.9200134277344,0.0,0.0,0.0625,nan,50.0,100.0,0.0,48.0,13800.0,243.8172607421875,255.95297241210938,262.3421630859375,263.388671875,266.52020263671875,5307.39453125,2834.57470703125,1361.662841796875,710.0948486328125,97.01553344726562,259.4622802734375,72.52381896972656,84.17698669433594,72.76719665527344,0.0,0.0,0.0,5314.12109375,2838.49755859375,1363.17822265625,711.5997314453125,105.892822265625,243.80218505859375,257.0427551269531,262.460693359375,263.33001708984375,267.46728515625,78.28083801269531,91.79437255859375,93.25099182128906,97.92982482910156,-0.34888744354248047,0.2001819610595703,0.41027259826660156,259.37017822265625,257.94024658203125,101320.4375,90967.375,,5.173140525817871,85.0,0.0,7620.0,32.0,32.0,0.0,57.0,62.0,68.0,74.0,77.0,74.0,74.0,74.0,74.0,0.0,0.0,258.9599914550781,256.97998046875,85.0,7.0,12.800000190734863,12.899999618530273,0
7,-999.0,0.0,12.0,68.0,0.0,nan,3302.21142578125,nan,65800.0,nan,5.046568393707275,243.97637939453125,255.86212158203125,261.04876708984375,263.99212646484375,267.85693359375,5299.7197265625,2828.853271484375,1359.6429443359375,,92.933349609375,259.74676513671875,76.5999984741211,183.555419921875,0.0,16900.0,0.0,0.0,544.3578491210938,100.0,5.0,7.699999809265137,,9345.392578125,0.0002783999952953309,0.25,251.8856201171875,265.2700500488281,274.5166320800781,278.748291015625,280.9736633300781,5643.87939453125,3096.16650390625,1557.3670654296875,870.3936157226562,228.8511505126953,281.4447937011719,94.69999694824219,98.0,511.5602111816406,1920.0,20000.19140625,28.0,23.0,0.0,,24100.0,243.89999389648438,257.5,262.20001220703125,265.1000061035156,269.1000061035156,5313.1875,2838.934326171875,1362.5994873046875,710.6012573242188,104.91349792480469,261.9100036621094,89.5,91.0,203.52000427246094,0.0,0.0,0.0,nan,34.0,86.0,0.0,34.0,14400.0,243.80213928222656,256.02435302734375,262.04669189453125,263.064208984375,266.2554626464844,5301.52197265625,2830.63427734375,1358.229248046875,707.5418090820312,94.3743896484375,259.30889892578125,69.60926055908203,81.39642333984375,87.88815307617188,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,86.0,0.0,7620.0,0.0,0.0,0.0,66.0,66.0,71.0,73.0,79.0,75.0,75.0,75.0,75.0,0.0,0.0,258.3899841308594,256.6100158691406,84.0,6.0,13.600000381469727,13.600000381469727,0
8,-999.0,0.0,44.0,68.0,0.0,nan,2414.085693359375,nan,74000.0,nan,6.115532875061035,243.6194305419922,255.53329467773438,260.59259033203125,263.62359619140625,267.45770263671875,5291.947265625,2825.20458984375,1358.3660888671875,,93.18028259277344,259.31793212890625,74.0,197.1932373046875,0.0,18700.0,0.0,0.0010000000474974513,337.96337890625,100.0,5.0,5.099999904632568,,20485.82421875,9.760000102687627e-05,0.8125,252.2333984375,265.3414001464844,274.6575622558594,279.0814514160156,281.2282409667969,5654.35205078125,3098.039794921875,1559.4716796875,871.5487060546875,229.7161865234375,281.67303466796875,95.19999694824219,98.5999984741211,696.9888916015625,1797.760009765625,6010.59423828125,35.0,55.0,0.0,,24100.0,243.6999969482422,256.3999938964844,261.1000061035156,264.6000061035156,268.6000061035156,5298.07666015625,2827.54541015625,1356.9034423828125,706.4634399414062,100.03873443603516,261.55999755859375,90.4000015258789,92.0,239.36000061035156,0.0,0.0,0.0,nan,18.0,69.0,0.0,15.0,14900.0,243.57861328125,255.53709411621094,261.3512878417969,262.5447998046875,265.8532409667969,5295.77294921875,2829.6240234375,1359.376953125,710.186767578125,97.55450439453125,258.4367370605469,65.53858184814453,79.16285705566406,146.85043334960938,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,87.0,0.0,7620.0,32.0,32.0,0.0,70.0,71.0,77.0,81.0,85.0,72.0,73.0,73.0,73.0,0.0,0.0,257.8799743652344,256.4700012207031,86.0,6.0,14.800000190734863,14.800000190734863,0
