fxx,cloud_top_hrrr,boundary_layer_cloud_layer,low_cloud_layer_percent_hrrr,middle_cloud_layer_percent_hrrr,high_cloud_layer_percent_hrrr,cloud_ceiling_m_hrrr,cloud_base_m_hrrr,cloud_top_pres_hrrr,cloud_base_pres_hrrr,cloud_top_hgt_hrrr,wind_10m_day_max_hrrr,tmp_500mb_hrrr,tmp_700mb_hrrr,tmp_850mb_hrrr,tmp_925mb_hrrr,tmp_1000mb_hrrr,hgt_500mb_hrrr,hgt_700mb_hrrr,hgt_850mb_hrrr,hgt_925mb_hrrr,hgt_1000mb_hrrr,tmp_2m_hrrr,rh_2m_hrrr,hpbl_surface_hrrr,hgt_0C_iso_hrrr,vis_surface_hrrr,prate_surface_hrrr,apcp_surface_hrrr,cloud_ceiling_gfs,low_cloud_layer_percent_gfs,middle_cloud_layer_percent_gfs,high_cloud_layer_percent_gfs,boundary_layer_cloud_layer_gfs,vis_surface_gfs,prate_surface_gfs,apcp_surface_gfs,tmp_500mb_gfs,tmp_700mb_gfs,tmp_850mb_gfs,tmp_925mb_gfs,tmp_1000mb_gfs,hgt_500mb_gfs,hgt_700mb_gfs,hgt_850mb_gfs,hgt_925mb_gfs,hgt_1000mb_gfs,tmp_2m_gfs,rh_2m_gfs,rh_925mb_gfs,hpbl_surface_gfs,hgt_0C_iso_gfs,cloud_ceiling_nam,low_cloud_layer_percent_nam,middle_cloud_layer_percent_nam,high_cloud_layer_percent_nam,boundary_layer_cloud_layer_nam,vis_surface_nam,tmp_500mb_nam,tmp_700mb_nam,tmp_850mb_nam,tmp_925mb_nam,tmp_1000mb_nam,hgt_500mb_nam,hgt_700mb_nam,hgt_850mb_nam,hgt_925mb_nam,hgt_1000mb_nam,tmp_2m_nam,rh_2m_nam,rh_925mb_nam,hpbl_surface_nam,hgt_0C_iso_nam,prate_surface_nam,apcp_surface_nam,cloud_ceiling_m_rap,low_cloud_layer_percent_rap,middle_cloud_layer_percent_rap,high_cloud_layer_percent_rap,boundary_layer_cloud_layer_rap,vis_surface_rap,tmp_500mb_rap,tmp_700mb_rap,tmp_850mb_rap,tmp_925mb_rap,tmp_1000mb_rap,hgt_500mb_rap,hgt_700mb_rap,hgt_850mb_rap,hgt_925mb_rap,hgt_1000mb_rap,tmp_2m_rap,rh_2m_rap,rh_925mb_rap,hpbl_surface_rap,hgt_0C_iso_rap,prate_surface_rap,apcp_surface_rap,hgt_500mb_ecmwf,hgt_700mb_ecmwf,hgt_850mb_ecmwf,hgt_925mb_ecmwf,hgt_1000mb_ecmwf,tmp_500mb_ecmwf,tmp_700mb_ecmwf,tmp_850mb_ecmwf,tmp_925mb_ecmwf,tmp_1000mb_ecmwf,rh_700mb_ecmwf,rh_850mb_ecmwf,rh_925mb_ecmwf,rh_1000mb_ecmwf,vvel_700mb_ecmwf,vvel_850mb_ecmwf,vvel_925mb_ecmwf,tmp_2m_ecmwf,dpt_2m_ecmwf,mslp_ecmwf,sp_surface_ecmwf,cape_ecmwf,tcwv_ecmwf,tcdc_surface_nbm,tcdc_high_cloud_nbm,cdcb_high_cloud_nbm,cloud_ceiling_m_nbm,cloud_base_m_nbm,vis_surface_nbm,ceil_prob_below_152m_nbm,ceil_prob_below_305m_nbm,ceil_prob_below_610m_nbm,ceil_prob_below_914m_nbm,ceil_prob_below_2012m_nbm,vis_prob_below_1609m_nbm,vis_prob_below_3219m_nbm,vis_prob_below_4828m_nbm,vis_prob_below_8047m_nbm,cape_surface_nbm,mixing_height_nbm,tmp_2m_nbm,dpt_2m_nbm,rh_2m_nbm,apcp_surface_nbm,wind_10m_nbm,gust_surface_nbm,is_undercast
1,-999.0,0.0,0.0,0.0,3.0,nan,nan,nan,nan,nan,4.598583221435547,259.65960693359375,277.405029296875,284.29010009765625,288.8948669433594,293.06427001953125,5800.2421875,3156.876953125,1558.7928466796875,,175.79725646972656,282.5712585449219,57.599998474121094,305.054931640625,3851.270263671875,33000.0,0.0,0.0,5909.25146484375,10.0,92.69999694824219,100.0,,24134.96875,0.0,0.0,258.533203125,271.6303405761719,278.2716979980469,282.0054931640625,285.9830627441406,5687.478515625,3060.303466796875,1490.164794921875,795.223388671875,143.66456604003906,285.779541015625,93.5999984741211,82.80000305175781,239.94078063964844,2764.639892578125,19999.96484375,2.0,0.0,0.0,,24100.0,259.79998779296875,277.8999938964844,285.1000061035156,289.6000061035156,293.8999938964844,5809.62841796875,3165.916748046875,1564.28564453125,851.3980102539062,187.44261169433594,285.3900146484375,58.599998474121094,42.0,73.12000274658203,3824.725830078125,0.0,0.0,nan,0.0,0.0,23.0,0.0,23700.0,259.470703125,277.5279235839844,284.15643310546875,289.0855407714844,292.6225280761719,5804.6416015625,3163.01416015625,1563.0531005859375,851.3687744140625,180.95877075195312,285.3025817871094,69.0,61.59607696533203,143.27423095703125,3787.17041015625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,7620.0,88888.0,4568.0,16165.0,0.0,7.0,22.0,24.0,32.0,5.0,5.0,5.0,5.0,5.0,0.0,280.239990234375,275.96002197265625,75.0,0.0,6.0,5.800000190734863,0
2,-999.0,0.0,0.0,0.0,2.0,nan,nan,nan,nan,nan,3.649339437484741,259.6180419921875,277.59149169921875,284.4075622558594,289.0963134765625,293.21661376953125,5802.7373046875,3159.420166015625,1559.1943359375,,176.02719116210938,282.8195495605469,52.70000076293945,177.53321838378906,3846.999755859375,37300.0,0.0,0.0,8935.658203125,5.0,69.80000305175781,100.0,,24135.125,0.0,0.0,258.10723876953125,270.8343200683594,278.0536193847656,281.76678466796875,285.23992919921875,5675.66455078125,3055.473388671875,1488.5372314453125,794.196044921875,143.363525390625,284.9579772949219,95.0,83.5,130.32418823242188,2675.360107421875,20000.076171875,2.0,0.0,0.0,,24100.0,259.6000061035156,278.0,285.20001220703125,290.3999938964844,294.70001220703125,5809.61669921875,3166.2783203125,1563.1234130859375,849.3805541992188,185.90428161621094,285.9599914550781,35.29999923706055,28.0,148.47999572753906,3824.871826171875,0.0,0.0,nan,0.0,0.0,79.0,0.0,29000.0,259.38604736328125,277.4533386230469,284.2901306152344,289.1949157714844,292.8561706542969,5802.30322265625,3161.30078125,1560.6611328125,848.8545532226562,178.98095703125,285.610107421875,61.45269775390625,60.770751953125,401.57080078125,3785.45458984375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17.0,54.0,7660.0,88888.0,6960.0,16274.0,4.0,9.0,16.0,18.0,23.0,9.0,9.0,9.0,9.0,0.0,0.0,279.90997314453125,275.1600036621094,71.0,0.0,6.0,5.699999809265137,0
3,-999.0,0.0,0.0,0.0,2.0,nan,nan,nan,nan,nan,4.282147407531738,259.4041442871094,277.5643005371094,284.549560546875,289.0311584472656,293.17999267578125,5809.71337890625,3168.384033203125,1567.1448974609375,,184.31594848632812,282.70452880859375,57.29999923706055,104.89925384521484,3820.12744140625,32600.0,0.0,0.0,6077.2705078125,4.699999809265137,100.0,100.0,,24135.2109375,0.0,0.0,257.26055908203125,271.4779052734375,277.42437744140625,281.6689453125,284.6366271972656,5666.263671875,3051.006591796875,1486.851806640625,793.3782348632812,142.9713134765625,284.030029296875,95.5,83.5999984741211,11.0438232421875,2649.1201171875,20000.1796875,2.0,0.0,0.0,,24100.0,259.20001220703125,277.8999938964844,284.5,289.8999938964844,294.20001220703125,5808.1357421875,3166.802490234375,1563.68017578125,850.7769775390625,187.62600708007812,285.55999755859375,43.29999923706055,38.0,227.1199951171875,3806.49365234375,0.0,0.0,nan,0.0,43.0,35.0,0.0,26100.0,259.253173828125,277.3830261230469,284.508056640625,289.145263671875,292.8592224121094,5806.7548828125,3166.806396484375,1565.20703125,853.3250732421875,183.74658203125,285.5484924316406,64.0,61.63080596923828,447.2225036621094,3786.4384765625,0.0,0.0,5811.69921875,3167.796142578125,1565.67724609375,854.4092407226562,191.81005859375,259.4655456542969,277.6904296875,283.7532653808594,288.8104248046875,293.54095458984375,38.65621566772461,60.89693832397461,55.05431365966797,75.13744354248047,0.015048980712890625,0.1510915756225586,0.17493724822998047,285.5052490234375,280.0989990234375,102308.4375,92664.09375,0.0,15.322787284851074,16.0,0.0,7620.0,88888.0,5712.0,16274.0,9.0,14.0,17.0,17.0,23.0,11.0,11.0,11.0,11.0,0.0,0.0,279.97998046875,275.760009765625,75.0,0.0,6.0,5.699999809265137,0
4,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,4.571803569793701,259.3764343261719,277.2298278808594,284.58380126953125,288.890380859375,293.04632568359375,5802.6015625,3163.656494140625,1563.3717041015625,,181.2154998779297,282.6102600097656,60.099998474121094,89.17657470703125,3768.4658203125,30200.0,0.0,0.0,4611.669921875,3.799999952316284,100.0,100.0,,24135.146484375,0.0,0.0,258.0,272.0337829589844,277.0318298339844,281.7118225097656,284.5616760253906,5659.525390625,3047.800048828125,1488.3026123046875,794.9010620117188,144.5899658203125,284.097412109375,94.19999694824219,81.80000305175781,18.881059646606445,2499.0400390625,20000.10546875,1.0,0.0,0.0,,24100.0,258.79998779296875,277.70001220703125,284.20001220703125,289.3999938964844,293.79998779296875,5805.89892578125,3166.527587890625,1563.9993896484375,851.6915283203125,188.89495849609375,284.9100036621094,71.9000015258789,50.0,309.44000244140625,3784.03173828125,0.0,0.0,nan,0.0,39.0,5.0,0.0,24700.0,259.0901794433594,277.3638000488281,284.66998291015625,288.9683837890625,292.6504821777344,5802.697265625,3164.583251953125,1562.5179443359375,850.6101684570312,181.39364624023438,285.28839111328125,65.0,61.79548263549805,391.0155029296875,3772.78857421875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,7620.0,32.0,32.0,402.0,12.0,15.0,16.0,17.0,22.0,16.0,16.0,16.0,16.0,0.0,0.0,279.94000244140625,275.45001220703125,72.0,0.0,5.599999904632568,5.199999809265137,0
5,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,4.688783645629883,259.30303955078125,277.2838134765625,284.81103515625,288.8570861816406,293.00823974609375,5803.439453125,3164.885009765625,1563.7421875,,181.79344177246094,282.49078369140625,60.400001525878906,81.353271484375,3759.054443359375,30100.0,0.0,0.0,5496.0654296875,3.4000000953674316,98.30000305175781,93.19999694824219,,24134.73046875,0.0,0.0,258.1823425292969,271.0825500488281,277.2210998535156,281.8905944824219,284.6182861328125,5655.822265625,3048.011474609375,1488.9327392578125,794.9857177734375,144.48556518554688,284.1806640625,93.0,77.69999694824219,25.44472312927246,2538.080078125,20000.119140625,2.0,0.0,0.0,,24100.0,258.70001220703125,277.70001220703125,284.1000061035156,288.70001220703125,293.0,5807.91064453125,3169.029296875,1565.339111328125,853.9033813476562,191.10958862304688,285.260009765625,87.5,71.0,267.5199890136719,3779.227294921875,0.0,0.0,nan,0.0,27.0,1.0,0.0,26700.0,259.1004943847656,277.30853271484375,285.0301208496094,288.91070556640625,292.50146484375,5802.24267578125,3165.2724609375,1562.148193359375,850.010009765625,181.0693359375,285.1363220214844,63.0,60.11623001098633,266.9012451171875,3741.03857421875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,7620.0,32.0,32.0,402.0,12.0,15.0,16.0,19.0,22.0,23.0,24.0,24.0,25.0,0.0,0.0,280.0699768066406,275.010009765625,69.0,0.0,5.199999809265137,5.199999809265137,0
6,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,4.2816853523254395,259.1583251953125,277.22052001953125,284.925048828125,288.8770751953125,292.9663391113281,5803.9267578125,3165.4375,1564.0341796875,,182.34246826171875,282.786865234375,54.099998474121094,110.02684020996094,3761.999755859375,35900.0,0.0,0.0,4605.88037109375,10.199999809265137,99.30000305175781,100.0,,24135.189453125,0.0,0.0,258.1098937988281,271.2801208496094,277.16180419921875,281.8890380859375,284.45367431640625,5656.84814453125,3048.919921875,1491.3206787109375,797.2661743164062,146.90016174316406,284.0111083984375,93.0999984741211,77.4000015258789,28.268741607666016,2517.760009765625,20000.1484375,5.0,0.0,0.0,,24100.0,258.79998779296875,277.79998779296875,284.5,288.0,292.29998779296875,5809.279296875,3170.461181640625,1565.4364013671875,854.9036865234375,192.09877014160156,284.9100341796875,93.30000305175781,80.0,226.39999389648438,3774.339599609375,0.0,0.0,nan,0.0,55.0,9.0,0.0,29900.0,259.22271728515625,277.3037109375,285.34613037109375,288.94775390625,292.4150390625,5802.6787109375,3165.4541015625,1561.4429931640625,848.967529296875,180.33055114746094,285.0625305175781,59.0,57.323482513427734,172.60693359375,3732.01025390625,0.0,0.0,5811.48046875,3167.197265625,1563.356201171875,852.0490112304688,190.072509765625,259.6037902832031,277.8690185546875,284.05548095703125,288.62261962890625,293.4375305175781,37.736480712890625,60.38837432861328,53.89118194580078,68.29553985595703,-0.0745840072631836,0.1407022476196289,0.13396358489990234,286.8966064453125,279.3028564453125,102278.125,92629.6015625,0.0,15.104572296142578,18.0,0.0,7620.0,32.0,32.0,402.0,27.0,28.0,29.0,31.0,33.0,28.0,29.0,30.0,32.0,0.0,0.0,279.8399963378906,274.55999755859375,69.0,0.0,5.199999809265137,5.199999809265137,0
7,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,3.7877156734466553,259.18206787109375,277.02069091796875,284.7032470703125,288.8126220703125,292.86029052734375,5808.087890625,3169.549072265625,1569.70361328125,,188.4931640625,282.4878234863281,53.70000076293945,116.0058822631836,3756.93212890625,36300.0,0.0,0.0,4381.45849609375,0.20000000298023224,100.0,100.0,,24134.69140625,0.0,0.0,257.6065673828125,270.6602478027344,276.8490295410156,281.7785339355469,285.11181640625,5654.79833984375,3050.938232421875,1494.464599609375,800.8169555664062,150.6228790283203,285.30950927734375,90.0999984741211,81.0,129.7263946533203,2464.9599609375,20000.12109375,5.0,0.0,0.0,,24100.0,258.8999938964844,277.70001220703125,284.8999938964844,287.3999938964844,291.70001220703125,5808.04736328125,3169.590087890625,1564.650634765625,854.3494873046875,191.46270751953125,284.1000061035156,97.9000015258789,88.0,109.91999816894531,3759.32421875,0.0,0.0,nan,0.0,15.0,3.0,0.0,33100.0,259.396240234375,277.16754150390625,285.3502197265625,289.00360107421875,292.4120788574219,5805.43701171875,3167.294189453125,1563.845703125,851.295166015625,182.95602416992188,285.0936584472656,55.17595672607422,54.68297576904297,168.16514587402344,3725.006591796875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,7620.0,32.0,32.0,402.0,17.0,19.0,20.0,23.0,24.0,33.0,36.0,37.0,39.0,0.0,0.0,279.8999938964844,274.8699951171875,70.0,0.0,5.199999809265137,5.199999809265137,0
8,-999.0,0.0,0.0,0.0,2.0,nan,nan,nan,nan,nan,3.7190515995025635,259.1946716308594,276.882080078125,284.60272216796875,288.7960205078125,292.8475036621094,5808.2744140625,3169.32861328125,1570.0970458984375,,189.32785034179688,282.70013427734375,50.900001525878906,139.96871948242188,3747.75146484375,39000.0,0.0,0.0,1075.460693359375,26.5,100.0,100.0,,24135.115234375,1.4399999599845614e-05,0.0,257.3800048828125,270.3890380859375,276.3660888671875,281.69744873046875,285.9888000488281,5653.404296875,3053.29248046875,1497.0518798828125,804.3156127929688,154.20706176757812,286.34942626953125,84.80000305175781,78.4000015258789,293.18829345703125,2503.52001953125,19999.9453125,5.0,0.0,1.0,,24100.0,259.20001220703125,277.70001220703125,284.8999938964844,288.20001220703125,292.5,5807.4384765625,3168.653564453125,1564.2645263671875,852.9486694335938,190.81031799316406,283.8800048828125,92.19999694824219,68.0,72.95999908447266,3747.826416015625,0.0,0.0,nan,0.0,0.0,0.0,0.0,34600.0,259.41815185546875,276.9127197265625,285.2658386230469,288.905029296875,292.2366027832031,5808.51513671875,3170.303955078125,1568.5543212890625,856.2161254882812,188.09605407714844,285.09429931640625,54.17595672607422,52.45077133178711,162.93435668945312,3711.3798828125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,7620.0,32.0,32.0,209.0,16.0,16.0,17.0,19.0,21.0,38.0,42.0,42.0,43.0,0.0,0.0,280.2699890136719,274.54998779296875,67.0,0.0,5.199999809265137,5.199999809265137,0
9,-999.0,0.0,0.0,0.0,15.0,nan,1372.287841796875,nan,29600.0,nan,3.7123005390167236,259.1397705078125,276.9097595214844,284.64105224609375,288.8384704589844,292.79742431640625,5810.54296875,3171.241455078125,1571.7044677734375,,191.14085388183594,283.0740661621094,43.400001525878906,184.067626953125,3758.462890625,46500.0,0.0,0.0,1020.28857421875,5.0,93.19999694824219,100.0,,24134.962890625,4.800000169780105e-06,0.0625,257.17999267578125,271.06353759765625,276.59405517578125,281.7140808105469,287.0122985839844,5654.314453125,3056.203857421875,1497.301025390625,804.391357421875,153.8118133544922,287.5674743652344,75.4000015258789,78.19999694824219,572.0748901367188,2630.080078125,19999.86328125,4.0,0.0,3.0,,24100.0,259.6000061035156,277.6000061035156,284.79998779296875,288.8999938964844,293.20001220703125,5808.62451171875,3168.53662109375,1565.36572265625,853.2540283203125,191.971923828125,284.29998779296875,78.5,60.0,73.04000091552734,3738.03662109375,0.0,0.0,nan,0.0,0.0,92.0,0.0,35700.0,259.3668518066406,276.87005615234375,285.2259216308594,288.8210754394531,292.0652160644531,5805.5078125,3166.8193359375,1565.9383544921875,853.6915283203125,185.96539306640625,284.84423828125,52.613975524902344,49.62055969238281,120.93061828613281,3703.778076171875,0.0,0.0,5811.65625,3166.654052734375,1564.8134765625,853.5821533203125,191.7333984375,259.33935546875,277.4013366699219,284.18548583984375,288.5727844238281,293.352294921875,37.9233283996582,58.36119842529297,50.314334869384766,62.79413986206055,-0.16245746612548828,0.005054473876953125,0.14479351043701172,289.0287170410156,278.3412170410156,102293.875,92650.578125,0.0,15.452075958251953,31.0,0.0,7620.0,88888.0,5120.0,209.0,12.0,12.0,13.0,17.0,19.0,43.0,45.0,45.0,45.0,0.0,0.0,279.8800048828125,273.79998779296875,65.0,0.0,5.199999809265137,5.199999809265137,0
10,-999.0,0.0,0.0,1.0,100.0,nan,365.0954284667969,nan,34300.0,nan,3.6032302379608154,259.26214599609375,276.7724304199219,284.59759521484375,288.78839111328125,292.7288818359375,5811.220703125,3171.41748046875,1572.593505859375,,192.50738525390625,282.8241271972656,41.70000076293945,133.77493286132812,3743.916015625,48600.0,0.0,0.0,922.8623046875,0.8999999761581421,49.5,68.0,,24134.953125,1.4399999599845614e-05,0.0625,256.9516906738281,270.55401611328125,276.4166259765625,281.525390625,288.025390625,5655.767578125,3056.1201171875,1500.7890625,808.8069458007812,157.02243041992188,289.0804748535156,62.20000076293945,85.19999694824219,1208.434326171875,2465.919921875,19999.802734375,3.0,0.0,1.0,,24100.0,259.6000061035156,277.5,284.6000061035156,288.79998779296875,293.1000061035156,5812.12255859375,3171.187255859375,1568.88232421875,857.10009765625,195.83680725097656,284.7200012207031,71.69999694824219,61.0,73.12000274658203,3741.00927734375,0.0,0.0,nan,0.0,2.0,82.0,0.0,38400.0,259.484375,276.7495422363281,285.2017822265625,288.8379821777344,292.01361083984375,5809.3740234375,3169.16015625,1568.9866943359375,856.7752685546875,189.3765411376953,284.782958984375,50.0,46.06388854980469,87.83567810058594,3711.119384765625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,7620.0,88888.0,2080.0,209.0,0.0,0.0,0.0,1.0,4.0,51.0,54.0,54.0,54.0,0.0,0.0,279.989990234375,274.2099914550781,65.0,0.0,5.199999809265137,4.800000190734863,0
