fxx,cloud_top_hrrr,boundary_layer_cloud_layer,low_cloud_layer_percent_hrrr,middle_cloud_layer_percent_hrrr,high_cloud_layer_percent_hrrr,cloud_ceiling_m_hrrr,cloud_base_m_hrrr,cloud_top_pres_hrrr,cloud_base_pres_hrrr,cloud_top_hgt_hrrr,wind_10m_day_max_hrrr,tmp_500mb_hrrr,tmp_700mb_hrrr,tmp_850mb_hrrr,tmp_925mb_hrrr,tmp_1000mb_hrrr,hgt_500mb_hrrr,hgt_700mb_hrrr,hgt_850mb_hrrr,hgt_925mb_hrrr,hgt_1000mb_hrrr,tmp_2m_hrrr,rh_2m_hrrr,hpbl_surface_hrrr,hgt_0C_iso_hrrr,vis_surface_hrrr,prate_surface_hrrr,apcp_surface_hrrr,cloud_ceiling_gfs,low_cloud_layer_percent_gfs,middle_cloud_layer_percent_gfs,high_cloud_layer_percent_gfs,boundary_layer_cloud_layer_gfs,vis_surface_gfs,prate_surface_gfs,apcp_surface_gfs,tmp_500mb_gfs,tmp_700mb_gfs,tmp_850mb_gfs,tmp_925mb_gfs,tmp_1000mb_gfs,hgt_500mb_gfs,hgt_700mb_gfs,hgt_850mb_gfs,hgt_925mb_gfs,hgt_1000mb_gfs,tmp_2m_gfs,rh_2m_gfs,rh_925mb_gfs,hpbl_surface_gfs,hgt_0C_iso_gfs,cloud_ceiling_nam,low_cloud_layer_percent_nam,middle_cloud_layer_percent_nam,high_cloud_layer_percent_nam,boundary_layer_cloud_layer_nam,vis_surface_nam,tmp_500mb_nam,tmp_700mb_nam,tmp_850mb_nam,tmp_925mb_nam,tmp_1000mb_nam,hgt_500mb_nam,hgt_700mb_nam,hgt_850mb_nam,hgt_925mb_nam,hgt_1000mb_nam,tmp_2m_nam,rh_2m_nam,rh_925mb_nam,hpbl_surface_nam,hgt_0C_iso_nam,prate_surface_nam,apcp_surface_nam,cloud_ceiling_m_rap,low_cloud_layer_percent_rap,middle_cloud_layer_percent_rap,high_cloud_layer_percent_rap,boundary_layer_cloud_layer_rap,vis_surface_rap,tmp_500mb_rap,tmp_700mb_rap,tmp_850mb_rap,tmp_925mb_rap,tmp_1000mb_rap,hgt_500mb_rap,hgt_700mb_rap,hgt_850mb_rap,hgt_925mb_rap,hgt_1000mb_rap,tmp_2m_rap,rh_2m_rap,rh_925mb_rap,hpbl_surface_rap,hgt_0C_iso_rap,prate_surface_rap,apcp_surface_rap,hgt_500mb_ecmwf,hgt_700mb_ecmwf,hgt_850mb_ecmwf,hgt_925mb_ecmwf,hgt_1000mb_ecmwf,tmp_500mb_ecmwf,tmp_700mb_ecmwf,tmp_850mb_ecmwf,tmp_925mb_ecmwf,tmp_1000mb_ecmwf,rh_700mb_ecmwf,rh_850mb_ecmwf,rh_925mb_ecmwf,rh_1000mb_ecmwf,vvel_700mb_ecmwf,vvel_850mb_ecmwf,vvel_925mb_ecmwf,tmp_2m_ecmwf,dpt_2m_ecmwf,mslp_ecmwf,sp_surface_ecmwf,cape_ecmwf,tcwv_ecmwf,tcdc_surface_nbm,tcdc_high_cloud_nbm,cdcb_high_cloud_nbm,cloud_ceiling_m_nbm,cloud_base_m_nbm,vis_surface_nbm,ceil_prob_below_152m_nbm,ceil_prob_below_305m_nbm,ceil_prob_below_610m_nbm,ceil_prob_below_914m_nbm,ceil_prob_below_2012m_nbm,vis_prob_below_1609m_nbm,vis_prob_below_3219m_nbm,vis_prob_below_4828m_nbm,vis_prob_below_8047m_nbm,cape_surface_nbm,mixing_height_nbm,tmp_2m_nbm,dpt_2m_nbm,rh_2m_nbm,apcp_surface_nbm,wind_10m_nbm,gust_surface_nbm,is_undercast
1,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,16.445674896240234,250.62417602539062,265.54351806640625,268.1632080078125,271.86260986328125,275.93804931640625,5377.34326171875,2834.14990234375,1317.172119140625,,7.2727508544921875,265.25262451171875,47.0,326.7996520996094,96.63999938964844,42700.0,0.0,0.0,19999.84765625,5.0,91.80000305175781,5.0,,24135.00390625,0.0,0.0,250.5323486328125,268.453857421875,279.723876953125,286.5052185058594,283.673828125,5497.9453125,2936.089599609375,1378.2386474609375,675.7146606445312,21.998788833618164,282.59869384765625,89.19999694824219,42.20000076293945,144.9965362548828,2127.199951171875,20000.16796875,10.0,0.0,0.0,,0.0,251.60000610351562,266.6000061035156,265.0,269.5,273.6000061035156,5377.3828125,2820.43408203125,1304.2886962890625,641.7554931640625,16.294172286987305,266.9700012207031,96.5999984741211,100.0,446.9599914550781,230.24000549316406,0.0010000000474974513,0.625,nan,0.0,0.0,0.0,0.0,26600.0,250.4544219970703,265.460693359375,267.25439453125,271.93182373046875,275.9594421386719,5389.24267578125,2847.0068359375,1332.893798828125,664.96630859375,28.519309997558594,269.8199462890625,66.0,53.63222885131836,613.8575439453125,240.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,7620.0,0.0,0.0,256.0,45.0,60.0,63.0,63.0,67.0,74.0,74.0,74.0,74.0,0.0,0.0,263.02996826171875,259.6099853515625,77.0,0.0,32.79999923706055,36.20000076293945,0
2,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,13.829774856567383,250.76971435546875,266.2313537597656,268.2150573730469,271.95709228515625,276.0065612792969,5393.49365234375,2844.5341796875,1325.570068359375,,14.703811645507812,265.46917724609375,53.0,322.59136962890625,125.27999877929688,36500.0,0.0,0.0,19999.830078125,13.300000190734863,87.30000305175781,4.599999904632568,,24134.88671875,0.0,0.0,250.47341918945312,267.8244323730469,280.5817565917969,286.1544494628906,283.199951171875,5491.23095703125,2931.72021484375,1371.091064453125,667.314453125,15.5795316696167,281.9990539550781,90.5,45.20000076293945,164.83724975585938,2258.39990234375,20000.1328125,8.0,0.0,0.0,,0.0,251.89999389648438,266.6000061035156,264.70001220703125,269.29998779296875,273.29998779296875,5395.48681640625,2835.7861328125,1318.3841552734375,656.5313110351562,30.246227264404297,266.5799865722656,97.19999694824219,100.0,447.9200134277344,171.1999969482422,0.0006000000284984708,2.0,nan,0.0,0.0,0.0,0.0,24800.0,250.7598876953125,265.7583923339844,267.7793884277344,271.93890380859375,275.94512939453125,5401.22998046875,2854.0625,1335.4080810546875,666.9840698242188,30.33685302734375,269.5228271484375,69.0,55.76555633544922,521.8936767578125,200.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,7620.0,0.0,0.0,256.0,52.0,60.0,60.0,60.0,62.0,74.0,74.0,74.0,74.0,0.0,0.0,263.08001708984375,259.69000244140625,74.0,0.0,31.600000381469727,34.20000076293945,0
3,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,13.908763885498047,250.52796936035156,266.20086669921875,268.3934326171875,271.80926513671875,275.8053283691406,5397.20751953125,2848.73486328125,1327.419677734375,,16.33941650390625,265.46514892578125,56.099998474121094,304.90838623046875,121.44000244140625,33500.0,0.0,0.0,2166.5634765625,99.80000305175781,94.9000015258789,5.0,,24134.630859375,0.0,0.0,250.69412231445312,267.9468994140625,280.8475341796875,284.99688720703125,282.6586608886719,5479.0986328125,2924.258056640625,1366.04833984375,662.7119140625,13.5454683303833,281.49212646484375,91.9000015258789,51.79999923706055,195.7855987548828,2096.639892578125,20000.162109375,7.0,0.0,0.0,,0.0,251.39999389648438,267.0,264.3999938964844,268.79998779296875,272.79998779296875,5396.49658203125,2837.626220703125,1316.84130859375,656.1065673828125,29.309890747070312,265.7699890136719,98.19999694824219,100.0,447.9200134277344,46.400001525878906,9.999999747378752e-05,2.5625,nan,0.0,0.0,0.0,0.0,22500.0,250.87130737304688,265.5403137207031,268.1009521484375,271.6484069824219,275.62359619140625,5398.6455078125,2849.39794921875,1329.4107666015625,661.0142822265625,24.025718688964844,269.1824035644531,72.0,59.55546951293945,451.30938720703125,150.0,0.0,0.0,5398.44140625,2848.813720703125,1323.12890625,656.7891235351562,34.987060546875,250.21896362304688,266.73828125,267.9737243652344,270.4822998046875,274.5489807128906,19.625102996826172,43.918304443359375,61.87971115112305,64.25003051757812,2.007732391357422,3.6566591262817383,1.70123291015625,267.96807861328125,262.93682861328125,100453.25,90386.625,,3.5118937492370605,14.0,0.0,7620.0,0.0,0.0,256.0,45.0,51.0,52.0,53.0,54.0,71.0,71.0,71.0,71.0,0.0,0.0,263.47998046875,259.6399841308594,75.0,0.0,29.600000381469727,31.600000381469727,0
4,-999.0,0.0,0.0,0.0,0.0,nan,532.9265747070312,nan,31000.0,nan,14.084434509277344,250.53334045410156,265.88018798828125,268.56365966796875,271.6402587890625,275.6775207519531,5404.71826171875,2857.54345703125,1336.2056884765625,,25.462234497070312,265.39190673828125,55.20000076293945,282.0145263671875,117.91999816894531,34200.0,0.0,0.0,2164.919677734375,100.0,100.0,14.100000381469727,,24135.1015625,0.0,0.0,250.64413452148438,267.8912353515625,280.6612548828125,284.4913635253906,283.0150146484375,5472.412109375,2917.071044921875,1358.0341796875,655.5122680664062,6.9953436851501465,282.0,89.9000015258789,53.79999923706055,232.24574279785156,2136.800048828125,20000.1171875,2.0,0.0,0.0,,100.0,251.1999969482422,267.0,264.20001220703125,268.5,272.6000061035156,5407.56982421875,2852.322509765625,1328.4302978515625,668.3228759765625,40.90639114379883,265.4800109863281,98.5,100.0,449.44000244140625,0.6399999856948853,0.0,0.0625,nan,0.0,0.0,37.0,0.0,21900.0,250.89060974121094,265.7945251464844,268.80755615234375,271.5386962890625,275.5227355957031,5408.173828125,2858.443359375,1336.0401611328125,666.8915405273438,29.165916442871094,269.0402526855469,73.0,59.811256408691406,406.6463928222656,130.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,7620.0,0.0,0.0,256.0,40.0,43.0,44.0,44.0,47.0,72.0,72.0,72.0,74.0,0.0,0.0,263.7300109863281,260.0799865722656,74.0,0.0,27.600000381469727,29.5,0
5,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,14.626286506652832,250.5864715576172,266.0224609375,268.87384033203125,271.69256591796875,275.76495361328125,5408.9208984375,2861.460205078125,1338.255859375,,27.656906127929688,265.546875,47.79999923706055,268.30816650390625,138.24000549316406,41200.0,0.0,0.0,1805.8372802734375,100.0,100.0,51.900001525878906,,24134.876953125,6.160000339150429e-05,0.0,249.99461364746094,267.6738586425781,279.2137756347656,284.6358337402344,283.10858154296875,5464.2431640625,2909.8603515625,1355.354736328125,654.9113159179688,5.777718544006348,282.0999755859375,89.4000015258789,53.099998474121094,191.7918243408203,1972.800048828125,19999.9296875,0.0,1.0,9.0,,24100.0,251.39999389648438,266.6000061035156,264.70001220703125,269.0,273.0,5408.24853515625,2855.73974609375,1330.3809814453125,669.3212890625,41.97645950317383,265.6499938964844,80.69999694824219,81.0,361.67999267578125,27.360000610351562,0.0,0.0625,nan,0.0,0.0,46.0,0.0,22000.0,250.73275756835938,266.13873291015625,269.01544189453125,271.59002685546875,275.51019287109375,5410.34765625,2859.83544921875,1335.7938232421875,666.2471923828125,28.20056915283203,268.9344787597656,73.41653442382812,59.357330322265625,385.3852233886719,110.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,7620.0,32.0,32.0,209.0,37.0,38.0,42.0,43.0,45.0,70.0,70.0,70.0,70.0,0.0,0.0,263.97998046875,259.53997802734375,70.0,0.0,25.600000381469727,27.0,0
6,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,14.508703231811523,250.50827026367188,265.6755676269531,268.9220886230469,271.62548828125,275.6274108886719,5405.09423828125,2861.501220703125,1338.6968994140625,,28.989501953125,265.6085510253906,50.29999923706055,244.87142944335938,147.0399932861328,38400.0,0.0,0.0,1065.4482421875,100.0,99.9000015258789,100.0,,24134.818359375,2.9599999834317714e-05,0.625,249.69522094726562,266.7896728515625,276.2318115234375,280.72113037109375,282.9037170410156,5454.41357421875,2899.131591796875,1349.0255126953125,658.463623046875,12.843155860900879,282.01470947265625,92.19999694824219,82.0,255.19956970214844,2009.280029296875,20000.060546875,0.0,0.0,0.0,,24100.0,251.39999389648438,266.20001220703125,264.79998779296875,268.8999938964844,272.8999938964844,5405.591796875,2855.4853515625,1330.9376220703125,669.9848022460938,42.66185760498047,265.57000732421875,79.69999694824219,80.0,280.4800109863281,15.039999961853027,0.0,0.0625,nan,0.0,0.0,22.0,0.0,21400.0,250.81556701660156,265.6331787109375,268.7589416503906,271.41290283203125,275.3692626953125,5403.349609375,2857.034423828125,1334.176025390625,664.9703979492188,27.021728515625,268.79119873046875,74.14042663574219,61.65806579589844,384.6885986328125,90.0,0.0,0.0,5415.4453125,2860.067138671875,1335.130615234375,667.527587890625,45.0302734375,251.21481323242188,265.55694580078125,268.703125,270.7276611328125,274.86712646484375,60.36975860595703,49.12596130371094,59.8938102722168,62.9447021484375,1.3237733840942383,2.1280479431152344,1.2027320861816406,267.3522033691406,262.4147033691406,100551.4375,90487.171875,,4.998268127441406,19.0,0.0,7620.0,32.0,32.0,209.0,33.0,35.0,36.0,36.0,39.0,69.0,69.0,69.0,69.0,0.0,0.0,264.1300048828125,259.8500061035156,69.0,0.0,23.600000381469727,24.200000762939453,0
7,-999.0,0.0,0.0,0.0,0.0,nan,1411.5465087890625,nan,27100.0,nan,13.610485076904297,250.183349609375,265.34295654296875,269.1384582519531,271.7093505859375,275.7305908203125,5410.8857421875,2870.647216796875,1348.602783203125,,38.48631286621094,265.86224365234375,52.5,231.36988830566406,187.0399932861328,36200.0,0.0,0.0,1302.26513671875,100.0,48.400001525878906,82.30000305175781,,12233.9560546875,0.000307999987853691,1.5,248.7921905517578,267.6905822753906,275.1205749511719,280.2534484863281,282.84637451171875,5444.8349609375,2897.961181640625,1350.4857177734375,659.9840698242188,15.311594009399414,282.02154541015625,95.5999984741211,78.9000015258789,115.96357727050781,1694.8800048828125,20000.181640625,0.0,0.0,0.0,,24100.0,250.8000030517578,266.20001220703125,265.3999938964844,269.20001220703125,273.29998779296875,5408.3076171875,2859.32275390625,1336.1884765625,674.3858032226562,47.40397644042969,265.8500061035156,72.80000305175781,72.0,280.9599914550781,57.91999816894531,0.0,0.0,nan,0.0,0.0,3.0,0.0,19700.0,250.3539276123047,265.437255859375,269.2334289550781,271.3171081542969,275.2724304199219,5411.50927734375,2870.649169921875,1347.3408203125,677.5103759765625,39.612876892089844,268.6587219238281,76.9830093383789,66.12760162353516,333.57806396484375,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,7620.0,32.0,32.0,256.0,29.0,30.0,31.0,31.0,35.0,71.0,71.0,71.0,71.0,0.0,0.0,264.4100036621094,259.260009765625,67.0,0.0,21.200000762939453,21.799999237060547,0
8,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,12.415970802307129,249.9967803955078,265.5043029785156,269.6342468261719,272.08062744140625,276.0814514160156,5414.9287109375,2873.0908203125,1348.683837890625,,37.265472412109375,266.33837890625,53.400001525878906,218.36712646484375,264.6400146484375,35300.0,0.0,0.0,1872.6849365234375,100.0,95.5,5.0,,9990.146484375,0.00017919999663718045,1.9375,248.34149169921875,266.7381591796875,275.3293762207031,279.86810302734375,283.86541748046875,5428.400390625,2892.556640625,1345.7479248046875,657.5905151367188,11.86412525177002,283.0242614746094,89.0,76.9000015258789,931.9281005859375,1821.9200439453125,20000.17578125,0.0,0.0,0.0,,24100.0,250.10000610351562,266.79998779296875,266.20001220703125,269.79998779296875,273.8999938964844,5415.54833984375,2863.487548828125,1338.0518798828125,674.9129638671875,48.10669708251953,266.30999755859375,57.400001525878906,54.0,281.760009765625,129.44000244140625,0.0,0.0,nan,0.0,0.0,0.0,0.0,20500.0,250.25201416015625,265.27069091796875,269.7000732421875,271.6116943359375,275.3487548828125,5414.44189453125,2874.3896484375,1350.0870361328125,679.2239990234375,41.425994873046875,268.62109375,75.32769012451172,64.0725326538086,290.8985595703125,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,7620.0,32.0,32.0,256.0,19.0,21.0,22.0,22.0,24.0,69.0,69.0,69.0,70.0,0.0,0.0,264.72998046875,259.6600036621094,66.0,0.0,19.200000762939453,19.0,0
9,-999.0,0.0,0.0,0.0,2.0,nan,nan,nan,nan,nan,11.897357940673828,249.2535858154297,265.5846252441406,270.1701965332031,272.44598388671875,276.4323425292969,5417.166015625,2875.76806640625,1349.8662109375,,37.93492126464844,266.8232727050781,52.5,203.91009521484375,333.44000244140625,35900.0,0.0,0.0,2294.656982421875,91.69999694824219,92.0999984741211,0.0,,24135.029296875,0.0,2.0625,248.63282775878906,264.23846435546875,275.6684875488281,279.9031677246094,284.0541076660156,5418.29736328125,2888.52783203125,1351.621337890625,662.14892578125,16.655717849731445,283.1000061035156,86.30000305175781,79.5999984741211,119.46583557128906,1701.43994140625,20000.17578125,0.0,0.0,0.0,,24100.0,250.0,267.20001220703125,267.79998779296875,270.5,274.6000061035156,5420.10107421875,2866.7646484375,1337.63818359375,672.3201904296875,45.29759216308594,266.8900146484375,55.400001525878906,52.0,323.0400085449219,217.60000610351562,0.0,0.0,nan,0.0,0.0,23.0,0.0,25200.0,249.63687133789062,265.1240234375,270.43988037109375,271.93182373046875,275.5859375,5412.02783203125,2870.9453125,1346.34912109375,673.8627319335938,35.953147888183594,268.66522216796875,68.56641387939453,55.552677154541016,237.02349853515625,70.0,0.0,0.0,5421.41796875,2871.72412109375,1344.186767578125,672.50732421875,46.9248046875,250.00677490234375,266.447509765625,270.57745361328125,272.1245422363281,276.35137939453125,51.2172737121582,43.32289505004883,61.327796936035156,75.46566772460938,0.8382740020751953,2.173227310180664,0.8945341110229492,265.54473876953125,262.61663818359375,100583.5625,90577.078125,,5.567788124084473,44.0,0.0,7620.0,32.0,32.0,256.0,14.0,15.0,16.0,16.0,17.0,70.0,70.0,70.0,70.0,0.0,0.0,265.2099914550781,259.3600158691406,62.0,0.0,17.200000762939453,16.600000381469727,0
10,-999.0,0.0,0.0,2.0,100.0,nan,302.6554260253906,nan,32100.0,nan,11.39124584197998,248.69796752929688,265.49664306640625,271.37066650390625,273.64727783203125,277.5340270996094,5415.3447265625,2879.05908203125,1350.92041015625,,35.985450744628906,267.90777587890625,41.099998474121094,197.23959350585938,500.0,48000.0,0.0,0.0,19999.853515625,11.300000190734863,0.0,0.0,,24135.029296875,3.2000000373955118e-06,2.125,246.32150268554688,265.20623779296875,274.5962219238281,280.5331115722656,286.54022216796875,5412.0283203125,2892.211181640625,1355.302734375,666.63427734375,17.347063064575195,286.2388916015625,65.69999694824219,77.0999984741211,1309.198486328125,1655.6800537109375,20000.142578125,0.0,0.0,0.0,,24100.0,249.89999389648438,267.0,269.5,272.5,276.6000061035156,5419.67431640625,2870.82080078125,1340.499267578125,670.41259765625,43.59463119506836,268.6499938964844,54.599998474121094,52.0,366.7200012207031,488.9599914550781,0.0,0.0,nan,0.0,0.0,79.0,0.0,32300.0,248.95875549316406,265.4102783203125,271.73419189453125,272.724365234375,276.181396484375,5417.234375,2879.498046875,1352.0140380859375,676.71044921875,39.04545593261719,268.7364501953125,59.4879264831543,45.082027435302734,192.9818115234375,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,43.0,64.0,7650.0,88888.0,5096.0,256.0,6.0,7.0,8.0,8.0,9.0,67.0,68.0,68.0,68.0,0.0,0.0,265.80999755859375,259.2200012207031,58.0,0.0,16.0,15.0,0
