fxx,cloud_top_hrrr,boundary_layer_cloud_layer,low_cloud_layer_percent_hrrr,middle_cloud_layer_percent_hrrr,high_cloud_layer_percent_hrrr,cloud_ceiling_m_hrrr,cloud_base_m_hrrr,cloud_top_pres_hrrr,cloud_base_pres_hrrr,cloud_top_hgt_hrrr,wind_10m_day_max_hrrr,tmp_500mb_hrrr,tmp_700mb_hrrr,tmp_850mb_hrrr,tmp_925mb_hrrr,tmp_1000mb_hrrr,hgt_500mb_hrrr,hgt_700mb_hrrr,hgt_850mb_hrrr,hgt_925mb_hrrr,hgt_1000mb_hrrr,tmp_2m_hrrr,rh_2m_hrrr,hpbl_surface_hrrr,hgt_0C_iso_hrrr,vis_surface_hrrr,prate_surface_hrrr,apcp_surface_hrrr,cloud_ceiling_gfs,low_cloud_layer_percent_gfs,middle_cloud_layer_percent_gfs,high_cloud_layer_percent_gfs,boundary_layer_cloud_layer_gfs,vis_surface_gfs,prate_surface_gfs,apcp_surface_gfs,tmp_500mb_gfs,tmp_700mb_gfs,tmp_850mb_gfs,tmp_925mb_gfs,tmp_1000mb_gfs,hgt_500mb_gfs,hgt_700mb_gfs,hgt_850mb_gfs,hgt_925mb_gfs,hgt_1000mb_gfs,tmp_2m_gfs,rh_2m_gfs,rh_925mb_gfs,hpbl_surface_gfs,hgt_0C_iso_gfs,cloud_ceiling_nam,low_cloud_layer_percent_nam,middle_cloud_layer_percent_nam,high_cloud_layer_percent_nam,boundary_layer_cloud_layer_nam,vis_surface_nam,tmp_500mb_nam,tmp_700mb_nam,tmp_850mb_nam,tmp_925mb_nam,tmp_1000mb_nam,hgt_500mb_nam,hgt_700mb_nam,hgt_850mb_nam,hgt_925mb_nam,hgt_1000mb_nam,tmp_2m_nam,rh_2m_nam,rh_925mb_nam,hpbl_surface_nam,hgt_0C_iso_nam,prate_surface_nam,apcp_surface_nam,cloud_ceiling_m_rap,low_cloud_layer_percent_rap,middle_cloud_layer_percent_rap,high_cloud_layer_percent_rap,boundary_layer_cloud_layer_rap,vis_surface_rap,tmp_500mb_rap,tmp_700mb_rap,tmp_850mb_rap,tmp_925mb_rap,tmp_1000mb_rap,hgt_500mb_rap,hgt_700mb_rap,hgt_850mb_rap,hgt_925mb_rap,hgt_1000mb_rap,tmp_2m_rap,rh_2m_rap,rh_925mb_rap,hpbl_surface_rap,hgt_0C_iso_rap,prate_surface_rap,apcp_surface_rap,hgt_500mb_ecmwf,hgt_700mb_ecmwf,hgt_850mb_ecmwf,hgt_925mb_ecmwf,hgt_1000mb_ecmwf,tmp_500mb_ecmwf,tmp_700mb_ecmwf,tmp_850mb_ecmwf,tmp_925mb_ecmwf,tmp_1000mb_ecmwf,rh_700mb_ecmwf,rh_850mb_ecmwf,rh_925mb_ecmwf,rh_1000mb_ecmwf,vvel_700mb_ecmwf,vvel_850mb_ecmwf,vvel_925mb_ecmwf,tmp_2m_ecmwf,dpt_2m_ecmwf,mslp_ecmwf,sp_surface_ecmwf,cape_ecmwf,tcwv_ecmwf,tcdc_surface_nbm,tcdc_high_cloud_nbm,cdcb_high_cloud_nbm,cloud_ceiling_m_nbm,cloud_base_m_nbm,vis_surface_nbm,ceil_prob_below_152m_nbm,ceil_prob_below_305m_nbm,ceil_prob_below_610m_nbm,ceil_prob_below_914m_nbm,ceil_prob_below_2012m_nbm,vis_prob_below_1609m_nbm,vis_prob_below_3219m_nbm,vis_prob_below_4828m_nbm,vis_prob_below_8047m_nbm,cape_surface_nbm,mixing_height_nbm,tmp_2m_nbm,dpt_2m_nbm,rh_2m_nbm,apcp_surface_nbm,wind_10m_nbm,gust_surface_nbm,is_undercast
1,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,4.749413013458252,262.9901123046875,278.5187683105469,287.37872314453125,292.8948669433594,297.2818908691406,5795.6982421875,3124.937744140625,1516.9844970703125,,118.70991516113281,286.37249755859375,69.9000015258789,256.7776794433594,4160.4814453125,23200.0,0.0,0.0,4983.701171875,7.0,100.0,100.0,,24134.96484375,0.00024560000747442245,1.0625,258.20703125,277.48956298828125,285.4801330566406,287.877685546875,290.5014343261719,5717.478515625,3076.851806640625,1469.307861328125,756.9090576171875,93.63152313232422,289.93072509765625,94.19999694824219,52.599998474121094,406.9852294921875,3653.280029296875,19999.818359375,4.0,0.0,0.0,,24100.0,263.0,280.0,285.8999938964844,290.8999938964844,295.20001220703125,5804.173828125,3132.1298828125,1521.931884765625,803.4740600585938,128.54425048828125,287.8699951171875,84.0,86.0,310.55999755859375,4174.72021484375,0.0,0.0,10566.39453125,0.0,0.0,73.0,0.0,32700.0,263.035400390625,278.5600891113281,287.5303649902344,293.98858642578125,298.27044677734375,5794.3701171875,3125.596435546875,1521.056396484375,798.2261962890625,120.65470123291016,291.17303466796875,58.41339111328125,48.14378356933594,1271.69287109375,4120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,36.0,9992.0,32.0,32.0,16274.0,28.0,35.0,40.0,46.0,54.0,7.0,7.0,7.0,7.0,6.0,0.0,282.97003173828125,280.71002197265625,85.0,0.0,9.199999809265137,9.300000190734863,0
2,-999.0,0.0,0.0,0.0,100.0,nan,2560.352783203125,nan,25000.0,nan,5.491273403167725,262.4912109375,277.68402099609375,287.4931945800781,292.82781982421875,297.15179443359375,5791.189453125,3126.169921875,1521.427001953125,,125.14157104492188,286.29095458984375,65.19999694824219,416.3379821777344,4111.412109375,26200.0,0.0,0.0,432.1150817871094,94.0,4.900000095367432,0.0,,24135.337890625,3.600000127335079e-05,1.125,258.5863342285156,277.02362060546875,283.0157165527344,286.6656799316406,290.5848693847656,5710.2294921875,3067.5888671875,1465.7864990234375,757.4471435546875,94.44816589355469,290.1083068847656,96.69999694824219,100.0,834.6666870117188,3506.8798828125,19999.8203125,8.0,0.0,6.0,,24100.0,262.70001220703125,279.5,286.20001220703125,290.1000061035156,294.3999938964844,5806.38671875,3136.386962890625,1527.7694091796875,810.5231323242188,135.08596801757812,287.5299987792969,93.4000015258789,97.0,227.52000427246094,4163.68017578125,0.0,0.0,10431.384765625,0.0,0.0,79.0,0.0,32600.0,262.9154968261719,277.638427734375,287.5370178222656,293.95098876953125,298.0121154785156,5793.64892578125,3127.889892578125,1525.28369140625,802.4627075195312,126.03736877441406,290.64117431640625,58.41777420043945,47.888832092285156,1294.77001953125,4060.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,56.0,9558.0,32.0,32.0,16274.0,42.0,43.0,49.0,53.0,60.0,11.0,11.0,12.0,12.0,5.0,0.0,283.1499938964844,280.80999755859375,85.0,2.0,9.600000381469727,9.300000190734863,0
3,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5.5979814529418945,262.2344055175781,277.50213623046875,287.24334716796875,292.5564880371094,296.84002685546875,5786.03369140625,3124.43408203125,1520.7318115234375,,125.57113647460938,286.062255859375,67.4000015258789,432.9479675292969,4036.931884765625,24800.0,0.0,0.0,20000.12109375,31.600000381469727,3.299999952316284,0.0,,12827.5869140625,0.00012959999730810523,1.5625,258.2348937988281,276.0799560546875,282.1712951660156,285.7167053222656,290.3244934082031,5698.1728515625,3064.260498046875,1472.3255615234375,765.9752197265625,104.40351867675781,289.92388916015625,94.30000305175781,97.0,751.30712890625,3440.800048828125,19999.8125,11.0,0.0,0.0,,24100.0,262.20001220703125,278.6000061035156,286.29998779296875,289.70001220703125,294.0,5791.6181640625,3125.4990234375,1519.9991455078125,803.3788452148438,128.71414184570312,286.8699951171875,95.9000015258789,97.0,268.0799865722656,4125.60009765625,0.0,0.1875,10623.1142578125,1.0,0.0,55.0,0.0,32400.0,262.6733093261719,277.076904296875,287.3713073730469,293.6663818359375,297.6346435546875,5787.6953125,3124.2841796875,1523.25439453125,800.8720703125,125.3062973022461,290.20904541015625,58.0,49.283409118652344,1331.3363037109375,4040.0,0.0,0.0,5784.7890625,3121.0537109375,1518.845947265625,799.497314453125,132.64990234375,262.1636962890625,277.6993408203125,286.2951965332031,292.1961669921875,296.5860595703125,34.207664489746094,66.41822052001953,54.647056579589844,72.38251495361328,0.38182544708251953,0.5998296737670898,0.4801816940307617,288.13031005859375,282.6839599609375,101608.9375,92057.0859375,0.0,17.003774642944336,42.0,0.0,7620.0,32.0,32.0,402.0,51.0,53.0,53.0,59.0,67.0,14.0,14.0,14.0,15.0,5.0,0.0,282.5799865722656,280.6299743652344,87.0,2.0,10.0,9.699999809265137,0
4,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5.734504222869873,262.0426025390625,277.65496826171875,286.8486328125,292.2376708984375,296.53887939453125,5784.4755859375,3124.484375,1520.801025390625,,126.69896697998047,285.71905517578125,69.4000015258789,376.0599365234375,4016.812255859375,23300.0,0.0,0.0,20000.109375,18.899999618530273,0.0,0.0,,19792.8828125,9.1200003225822e-05,1.8125,258.28656005859375,275.1211242675781,281.2619323730469,285.6332092285156,289.482666015625,5689.3173828125,3062.9189453125,1476.928955078125,772.0408325195312,111.23816680908203,288.9409484863281,95.80000305175781,96.30000305175781,462.2593994140625,3364.0,19999.80078125,25.0,0.0,1.0,,24100.0,262.1000061035156,278.79998779296875,286.0,289.5,293.8999938964844,5787.099609375,3120.7841796875,1514.7841796875,798.7357177734375,125.6356430053711,286.6999816894531,97.0999984741211,99.0,226.8800048828125,4116.47998046875,0.0,0.5625,10577.7568359375,2.0,0.0,100.0,0.0,30500.0,262.2894287109375,277.5211181640625,286.8815002441406,293.1124267578125,297.1365051269531,5781.9775390625,3119.21630859375,1518.365478515625,797.25634765625,122.50756072998047,289.7464599609375,60.084678649902344,53.22254180908203,1249.6708984375,4050.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,37.0,9968.0,32.0,32.0,402.0,47.0,48.0,50.0,51.0,55.0,20.0,20.0,20.0,20.0,2.0,0.0,282.53997802734375,280.34002685546875,87.0,3.0,10.0,9.699999809265137,0
5,-999.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6.622361183166504,261.76220703125,277.4556884765625,286.3748779296875,291.59918212890625,295.89385986328125,5777.751953125,3121.607177734375,1518.805419921875,,126.85057830810547,285.7012939453125,71.9000015258789,371.330810546875,3930.958251953125,22000.0,0.0,0.0,731.0004272460938,98.80000305175781,0.0,0.0,,23450.583984375,4.8800000513438135e-05,2.0625,257.604248046875,275.10919189453125,281.5119323730469,285.7032775878906,288.8601379394531,5684.2705078125,3063.7978515625,1478.6234130859375,773.496826171875,113.08785247802734,288.5467529296875,97.4000015258789,90.69999694824219,364.575439453125,3332.800048828125,19999.806640625,28.0,0.0,1.0,,16200.0,261.70001220703125,278.20001220703125,285.0,289.70001220703125,294.0,5782.8857421875,3119.81884765625,1513.290283203125,797.380859375,127.28241729736328,287.3699951171875,97.69999694824219,100.0,352.7200012207031,4084.320068359375,9.999999747378752e-05,2.0,nan,0.0,0.0,88.0,0.0,25000.0,261.6853942871094,277.57159423828125,285.9090270996094,291.8872985839844,296.1480407714844,5777.6943359375,3118.701904296875,1517.2261962890625,798.6410522460938,124.72882080078125,288.9327087402344,67.88520812988281,63.27255630493164,949.4259643554688,3980.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,7620.0,32.0,32.0,402.0,49.0,49.0,49.0,51.0,54.0,25.0,25.0,25.0,25.0,5.0,0.0,282.3499755859375,280.75,90.0,3.0,10.0,9.699999809265137,0
6,-999.0,0.0,2.0,0.0,20.0,nan,2440.10302734375,nan,25300.0,nan,7.252511024475098,261.6555480957031,277.33026123046875,285.6673583984375,290.5826416015625,294.86309814453125,5774.40625,3117.86181640625,1515.00341796875,,125.63818359375,285.1104431152344,83.0999984741211,280.0928955078125,3900.634765625,16500.0,0.0,0.0,863.2708740234375,99.80000305175781,0.0,0.0,,24134.87109375,0.0,2.125,256.6016845703125,275.7557678222656,281.7757568359375,285.4373474121094,289.5086364746094,5684.09814453125,3066.45556640625,1482.6846923828125,777.4659423828125,117.46304321289062,289.34002685546875,95.19999694824219,92.5999984741211,639.7040405273438,3388.9599609375,20000.193359375,21.0,0.0,0.0,,24100.0,261.6000061035156,277.79998779296875,285.79998779296875,288.3999938964844,292.79998779296875,5781.146484375,3120.803466796875,1512.111328125,799.1066284179688,128.99142456054688,286.07000732421875,97.80000305175781,100.0,266.3999938964844,4052.639892578125,0.0,3.125,nan,7.0,0.0,35.0,5.0,19800.0,261.37860107421875,277.2601318359375,285.60595703125,290.2657470703125,294.7557373046875,5770.69140625,3113.975830078125,1511.931396484375,795.5848388671875,123.21343994140625,288.2273254394531,76.0011215209961,76.44957733154297,528.6016845703125,3940.0,0.0,0.0,5773.69140625,3112.408935546875,1510.04736328125,795.0940551757812,131.1943359375,261.271240234375,277.10101318359375,285.15838623046875,289.751220703125,294.35577392578125,59.277244567871094,81.11419677734375,74.20975494384766,81.12936401367188,0.10721874237060547,0.9813928604125977,0.5368585586547852,286.3600769042969,283.9225769042969,101588.4375,92009.625,0.0,20.68189239501953,36.0,0.0,7620.0,32.0,32.0,465.0,39.0,39.0,42.0,46.0,53.0,29.0,30.0,30.0,30.0,7.0,0.0,282.17999267578125,280.8799743652344,92.0,3.0,10.399999618530273,10.100000381469727,0
7,-999.0,0.0,7.0,0.0,0.0,nan,1344.6923828125,nan,86700.0,nan,7.739635944366455,261.12286376953125,276.92913818359375,285.35455322265625,289.69219970703125,294.0633544921875,5766.45166015625,3114.686767578125,1512.30078125,,125.92774200439453,285.0343017578125,90.9000015258789,277.9930725097656,3798.133056640625,13100.0,0.0,0.0,16027.275390625,43.900001525878906,0.0,0.0,,24135.05859375,0.0,0.0,256.0489807128906,276.1401672363281,282.104736328125,285.6347351074219,289.8763732910156,5687.51171875,3070.0537109375,1485.94287109375,779.569091796875,119.34203338623047,289.7190856933594,92.80000305175781,90.5,701.6280517578125,3439.199951171875,20000.169921875,22.0,0.0,0.0,,0.0,261.20001220703125,278.29998779296875,285.6000061035156,289.20001220703125,293.6000061035156,5774.8837890625,3117.572021484375,1510.010986328125,794.8989868164062,126.7235107421875,286.66998291015625,99.9000015258789,100.0,494.8800048828125,3964.320068359375,0.00039999998989515007,1.0625,1043.1893310546875,26.0,0.0,23.0,26.0,16300.0,260.86151123046875,276.72882080078125,285.6856994628906,289.13037109375,293.59124755859375,5762.91015625,3111.280517578125,1509.555908203125,794.1920166015625,123.5835189819336,287.6337585449219,83.0886459350586,85.67533874511719,368.5672607421875,3820.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0,7620.0,32.0,32.0,209.0,65.0,65.0,67.0,72.0,82.0,34.0,35.0,36.0,37.0,7.0,0.0,282.1199951171875,280.8899841308594,93.0,4.0,10.399999618530273,10.100000381469727,0
8,-999.0,0.0,3.0,0.0,0.0,nan,1344.771240234375,nan,86700.0,nan,7.372615814208984,260.912109375,276.59027099609375,285.5844421386719,289.33544921875,293.6171569824219,5764.3310546875,3113.68701171875,1512.0050048828125,,126.50506591796875,284.93023681640625,88.9000015258789,260.5601501464844,3804.155029296875,14200.0,0.0,0.0,1820.08251953125,100.0,0.0,0.0,,24135.06640625,1.359999987471383e-05,0.0,256.3076477050781,275.80548095703125,282.0286560058594,285.93865966796875,290.4392395019531,5690.24365234375,3072.277099609375,1487.548095703125,781.3082275390625,120.81640625,290.5305480957031,87.9000015258789,91.4000015258789,712.2589111328125,3485.760009765625,20000.146484375,27.0,0.0,1.0,,0.0,260.8999938964844,278.1000061035156,286.1000061035156,288.3999938964844,292.70001220703125,5767.04296875,3112.125244140625,1505.8812255859375,792.6439819335938,124.45305633544922,286.1199951171875,99.9000015258789,100.0,493.760009765625,3924.0,0.0,2.0625,2848.218994140625,40.0,0.0,100.0,40.0,13900.0,260.57415771484375,276.33660888671875,285.7115173339844,288.46295166015625,292.8232116699219,5766.0185546875,3117.6259765625,1516.842529296875,801.94140625,132.62518310546875,287.3018493652344,88.39240264892578,90.42262268066406,196.2008514404297,3760.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0,7620.0,32.0,32.0,209.0,75.0,75.0,78.0,84.0,93.0,40.0,42.0,43.0,43.0,9.0,0.0,281.6400146484375,281.25,96.0,4.0,10.800000190734863,10.100000381469727,0
9,-999.0,0.0,0.0,0.0,46.0,nan,1344.6173095703125,nan,86700.0,nan,6.911995887756348,260.4876708984375,276.2935791015625,285.4281005859375,289.37615966796875,293.60540771484375,5760.6845703125,3111.917724609375,1511.60791015625,,127.25540161132812,284.8148498535156,84.0,229.178955078125,3805.37548828125,16100.0,0.0,0.0,344.0906066894531,100.0,0.0,0.0,,20115.814453125,0.00013919999764766544,0.3125,256.89117431640625,274.0038757324219,282.2802429199219,285.7470397949219,289.4576721191406,5694.56982421875,3076.23291015625,1489.501220703125,782.313720703125,123.22566223144531,289.3609313964844,93.5,99.69999694824219,782.1048583984375,3402.56005859375,19999.974609375,36.0,0.0,22.0,,0.0,260.5,277.8999938964844,286.0,288.8999938964844,293.20001220703125,5764.27978515625,3110.18603515625,1505.5401611328125,790.8477783203125,124.2022705078125,286.2300109863281,99.9000015258789,100.0,352.3999938964844,3913.43994140625,0.00039999998989515007,3.375,796.4512939453125,72.0,0.0,92.0,72.0,8800.0,260.358642578125,276.1128845214844,285.3841247558594,287.9364929199219,292.24566650390625,5756.9287109375,3110.35986328125,1510.86572265625,797.0436401367188,128.75840759277344,287.2244567871094,93.0775146484375,93.2961654663086,182.17007446289062,3720.0,0.0,0.0,5760.3359375,3107.59765625,1505.8203125,793.0908203125,131.828857421875,260.4556884765625,276.0423889160156,285.2496337890625,288.01837158203125,292.46417236328125,79.16067504882812,82.1896743774414,90.48268127441406,94.38817596435547,-0.12149333953857422,1.0079460144042969,0.3831472396850586,286.1014099121094,285.8826599121094,101595.0625,91984.25,0.0,25.64610481262207,70.0,0.0,7620.0,32.0,32.0,209.0,83.0,84.0,86.0,93.0,100.0,45.0,48.0,48.0,49.0,6.0,0.0,281.6400146484375,281.26995849609375,98.0,5.0,10.399999618530273,10.199999809265137,0
10,-999.0,0.0,1.0,0.0,10.0,nan,1344.701171875,nan,86800.0,nan,6.421655654907227,259.8278503417969,275.7763366699219,284.8074645996094,288.8092956542969,293.0761413574219,5758.2158203125,3113.198974609375,1514.4356689453125,,132.44314575195312,284.7115783691406,89.5999984741211,200.2711639404297,3707.56640625,13900.0,0.0,0.0,223.28887939453125,98.69999694824219,0.0,0.0,,24135.21484375,1.5999999959603883e-05,0.4375,257.5219421386719,274.73114013671875,282.7811584472656,286.4112548828125,289.54254150390625,5704.52734375,3082.809326171875,1492.975830078125,784.5844116210938,124.26492309570312,289.5246887207031,95.4000015258789,98.69999694824219,697.069091796875,3372.159912109375,19999.873046875,39.0,0.0,3.0,,0.0,260.20001220703125,277.3999938964844,285.20001220703125,288.29998779296875,292.6000061035156,5764.2900390625,3110.719970703125,1508.4844970703125,795.5494384765625,129.2401123046875,285.8399963378906,99.9000015258789,100.0,396.79998779296875,3869.60009765625,0.00039999998989515007,0.875,821.9080810546875,79.0,0.0,37.0,79.0,5400.0,260.25848388671875,276.0318908691406,284.9404296875,287.61083984375,291.7260437011719,5755.18701171875,3109.77099609375,1511.0137939453125,798.2894287109375,130.72576904296875,287.259033203125,98.05126953125,93.23248291015625,283.4776916503906,3680.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.0,7620.0,0.0,0.0,209.0,85.0,89.0,94.0,99.0,100.0,49.0,53.0,54.0,54.0,8.0,0.0,281.6300048828125,281.3799743652344,99.0,6.0,10.399999618530273,10.199999809265137,0
